txt,label
"['ระดับ', 'ป', '4', '50164', 'คลิป', 'การเรียนการสอน', 'เพื่ม', 'กระตุก', 'เหมือน', 'เดิม', 'คลิป', 'วาน', 'เด็ก', 'เรียน', 'กระตุก', 'ดู', 'ค้น', 'วาน', 'เก่า', 'มั่ว', 'ระดับ', 'มัธยมศึก', 'ดู', 'ประถม', 'ดู', 'ชำระ', 'เงิน', 'เหมือน', 'คุณนิตยา', 'ทราบ', 'ปัญหา', 'ปรับปรุง', 'ห่วย']",0.0

"['ระดับ', 'ป', '4', '50164', 'คลิป', 'การเรียนการสอน', 'เพื่ม', 'กระตุก', 'เหมือน', 'เดิม', 'คลิป', 'วาน', 'เด็ก', 'เรียน', 'กระตุก', 'ดู', 'ค้น', 'วาน', 'เก่า', 'มั่ว', 'ระดับ', 'มัธยมศึก', 'ดู', 'ประถม', 'ดู', 'ชำระ', 'เงิน', 'เหมือน', 'คุณนิตยา', 'ทราบ', 'ปัญหา', 'ปรับปรุง', 'ห่วย']",0.0

"['โปรด', 'พิจารณา', 'สำหรับ', 'แผนก', 'ep', 'วิชา', 'เรียน', 'ภาษา', 'อังกฤษ', 'วิชา', 'สอน', 'ออนไลน์', 'สด', 'เด็ก', 'สอบถาม', 'T', 'TA', 'ประจำ', 'วิชา', 'โอเค']",0.0

"['โปรด', 'พิจารณา', 'สำหรับ', 'แผนก', 'ep', 'วิชา', 'เรียน', 'ภาษา', 'อังกฤษ', 'วิชา', 'สอน', 'ออนไลน์', 'สด', 'เด็ก', 'สอบถาม', 'T', 'TA', 'ประจำ', 'วิชา', 'โอเค']",0.0

"['สรุป', 'เรียน', 'ออนไลน์', 'ระดับ', 'ประถม', 'ปรับปรุง', 'ดี', 'เสียง', 'คลิป', 'ฟัง', 'รู้', 'เรื่อง', 'อุปกรณ์', 'รร', 'ครู', 'ทุน', 'หรอ', 'เสียง', 'ยิน', 'ดับ', 'หาย', 'รร', 'ทุน', 'อุปกรณ์', 'ครู', 'ไมค์', 'อัด', 'คลิป', 'เรื่อง', 'ภาพ', 'เรื่อง', 'นึง', 'เรื่อง', 'เสียง', 'นร', 'ฟัง', 'ครู', 'อธิบาย', 'กลาย', 'ทำ', 'งาน', 'ซ้ำซ้อน', 'รร', 'ทุน', 'อุปกรณ์', 'ครู']",0.0

"['คลิป', 'ค้าง', 'กระตุก', 'วิชา', 'เช้า', 'ตอน', 'ดู', 'รู้', 'เรื่อง']",0.0

"['vdo', 'กระตุก', 'โหลด', 'ดู', 'สะดุด', 'รู้', 'เรื่อง', 'ดู', 'วิชา']",0.0

"['เว็ป', 'โรง', 'เรียน', 'โหลด', 'คลิป', 'กระตุก', 'ดู', 'รู้', 'เรื่อง']",0.0

"['พิจารณา', 'เรื่อง', 'เรียน', 'zoom', 'โรง', 'เรียน', 'จังหวัดเค้า', 'เรียน', 'โปรแกรม', 'ตอบโต้', 'เรียน', 'เด็ก', 'นั่ง', 'ฟัง', 'ครู', 'คน', 'สอน', 'สนใจ', 'นั่ง', 'ฟัง', 'เทอม', 'แล้วแม่', 'นั่ง', 'ฟัง', 'ลูก', 'เบื่อ', 'รบกวน', 'พิจารณา']",0.0

"['พิจารณา', 'เรื่อง', 'เรียน', 'zoom', 'โรง', 'เรียน', 'จังหวัดเค้า', 'เรียน', 'โปรแกรม', 'ตอบโต้', 'เรียน', 'เด็ก', 'นั่ง', 'ฟัง', 'ครู', 'คน', 'สอน', 'สนใจ', 'นั่ง', 'ฟัง', 'เทอม', 'แล้วแม่', 'นั่ง', 'ฟัง', 'ลูก', 'เบื่อ', 'รบกวน', 'พิจารณา']",0.0

"['รร', 'ซื้อ', 'แอพ', 'Zoom', 'premium', 'ครู', 'เวลา', '40', 'นาที', 'zoom', 'ฟรี', 'กรณี', 'สอน', 'สด', 'รอ', 'เรียน', 'กิน', 'เวลา', '10', 'นาที', 'เวลา', 'เน็ต', 'หลุด', 'เวลา', 'เรียน', 'ต่อเนื่อง', 'เต็มที่', 'เด็ก', 'มปลาย', 'เด็ก', 'บ่น']",0.0

"['ขอโทษ', 'กด', 'วีดีโอ', 'ติด', 'ติด', 'ไหว']",0.0

"['ลอง', 'WiFi', '5', 'G', 'ติด', 'ติด', 'เซ็ง']",0.0

"['จัดซัมเมอร', 'ดิฉัน', 'ลูก', 'เรียน', 'แน่นอน', 'ทำ', 'บุญ', 'รร', 'อันตราย', 'ขนาด', 'สอน', 'ซัมเมอร์', 'โค', 'วิด', 'คน', 'ติด', 'พัน', 'คน', 'เด็ก', 'ติด', 'หาย', 'ปอด', 'หาย', 'ครึ่ง', 'นึง', 'อนาคต', 'สุขภาพ', 'เด็ก', 'แย่']",0.0

"['ดู', 'วาเด็ก', 'ม', '6', 'รุ่น', 'เดือดร้อน', 'พลาด', 'โอกาส', 'พลาด', 'เรียน']",0.0

"['โรง', 'เรียน', 'เร่ง', 'เด็ก', 'เรียน', 'ปกครอง', 'คน', 'ประสาน', 'แจ้ง', 'รายละเอียด', 'ปัญหา', 'พิจารณา', 'โรง', 'เรียน', 'เร่ง', 'หา', 'ด่วน']",0.0

"['ห้องน้ำ', 'เรียน', 'อาคาร', 'อับชื้น', 'สกปรก', 'รบกวน', 'ตรวจ']",0.0

"['รร', 'พิจารณา', 'เรื่อง', 'ขับ', 'รถ', 'วน', 'นร', 'รร']",0.0

"['กระตุก', 'ค่', 'หยุด', 'ๆะ', 'เล่น', 'อารมณ์']",0.0

"['กระตุก', 'ค้าง', 'คุณภาพ', 'เสียง', 'ดี', 'ได้ยิน', 'ห่วย']",0.0

"['กระตุก', 'file', 'ค้าง', 'เด็ก', 'เดิน', 'หนี']",0.0

"['กระตุก', 'คลิป', 'เรียน', 'แย่']",0.0

"['ดู', 'กระตุก', 'ค้าง']",0.0

"['กระตุก', 'ค้างๆ', 'วิชา', 'เวลา', 'แย่']",0.0

"['กระตุก', 'สะดุด', 'วิชา', 'เรียน', 'เด็ก', 'แย่', 'สิ', 'คับ']",0.0

"['ป2', 'ป4', 'ดู', 'VDO', 'ไหว']",0.0

"['กระตุก', 'เรียน', 'เวลา']",0.0

"['กระตุก', 'link', 'ห่วย']",0.0

"['ควบคุม', 'ผลิต', 'ดี', 'โปรตีน', 'ผัก', 'ผลไม้', 'ห่วย', 'มากก']",0.0

"['เมนู', 'ก๋วยเตี๋ยว', 'น้อง', 'ผม', 'บ่น', 'กิน', 'หมี่']",0.0

"['น้ำ', 'ซุป', 'ฟัก', 'ลูก', 'จืด', 'กะน้ำเปล่า', 'ปรับปรุง']",0.0

"['ติด', 'ป้าย', 'ลด', 'ดี', 'ฝุ่น', 'ปูน', 'ลอย', 'หน้าต่าง', 'เด็ก', 'นั่ง', 'เพียบ']",0.0

"['เส้น', 'กะทิ', 'หลีกเลี่ยง', 'ทำ', 'อาหาร', 'เด็ก', 'เด็ก', 'ปวด', 'ท้อง', 'ท้องเสีย', 'คน']",0.0

"['เด็ก', 'ข้าว', 'แข็ง', 'วาน']",0.0

"['เด็ก', 'คน', 'ห้องน้ำ', 'สกปรก', 'กล้า', 'ห้องน้ำ', 'อั้น', 'ดี']",0.0

"['หวัง', 'เทอม', 'ฟัง', 'ลูก', 'เรื่อง', 'รสชาติ', 'ปริมาณ', 'เหมาะสม']",0.0

"['ปริมาณ', 'อาหาร', 'ต้องการ', 'ด่วน', 'ห่วย', 'เทอม']",0.0

"['ผม', 'สงสาร', 'เด็ก', 'รร', 'โรง', 'อาหาร', 'แน่น']",0.0

"['แบ่ง', 'เหมาะสม', 'เด็กเล็ก', 'เด็ก', 'ปรับปรุง', 'โภชนาการ', 'อาหาร']",0.0

"['ฝน', 'ตก', 'ลูก', 'ลำบาก', 'ปรับปรุง']",0.0

"['ฝน', 'ตก', 'ลูก', 'ลำบาก', 'ปรับปรุง']",0.0

"['ฝน', 'ตก', 'ลูก', 'ลำบาก']",0.0

"['พิจารณา', 'จอด', 'รถ']",0.0

"['ลาน', 'จอด', 'ฝุ่น']",0.0

"['เมนูกระเพรา', 'หมู', 'อังคาร', 'ลด', 'เผ็ด']",0.0

"['รร', 'พิจารณา', 'เรื่อง', 'ขับ', 'รถ', 'วน', 'นร', 'รร']",0.0

"['ถนนข้าง', 'สนาม', 'กอล์ฟ', 'รถ', 'ดับ', 'เพลิง', 'ฉีด', 'ล้าง', 'ฝุ่น', 'ดิน', 'ดี']",0.0

"['ใส่', 'พริก', 'ดี', 'เด็ก', 'ประถม', 'ทาน', 'เผ็ด', 'คน']",0.0

"['ทำ', 'อาหาร', 'เด็ก', 'ทาน', 'เมนูแกง', 'สำหรับ', 'เด็ก', 'ประถม']",0.0

"['เช็ค', 'สหกรณ์', 'หน้ากาก', 'อนามัย', 'แพง']",0.0

"['ทราบ', 'ปัญหา', 'ปรับปรุง', 'ห่วย']",0.0

"['พิจารณา', 'เรื่อง', 'สะอาด', 'เด็ก', 'สงสาร', 'นั่ง', 'พื้น', 'สั่ง', '…', 'รู้', 'เรื่อง']",0.0

"['กิน', 'ต้ม', 'จืด', 'อาหาร']",0.0

"['กิน', 'ต้ม', 'จืด', 'อาหาร', 'ทำ', 'อาหาร', 'รสชาติ']",0.0

"['น้ำ', 'ตก', 'หมู', 'ทำ', 'ตาราง', 'เด็ก', 'ไก่', 'ทอด', 'ทำ', 'ตาราง']",0.0

"['ทอด', 'ไส้กรอก', 'ลูก', 'ชิ้น', 'ฝาก', 'พิจารณา', 'อาหาร', 'ประโยชน์', 'เด็ก']",0.0

"['รถ', 'รถ', 'ติด', 'แย่', 'สิ', 'เรียน', 'หลัก', 'ร้อย', 'เรียน', 'พัน']",0.0

"['เมนู', 'อาหาร', 'เสาร์', 'เมนู', 'ไก่', 'ทอด', 'ก้อดี', 'เด็ก', 'บ่น', 'ไก่', 'ทอด', 'เสาร์']",0.0

"['พื้นที่', 'พัก', 'คอย', 'ญาติ', 'รอ', 'ก', 'สอบ', 'รู้', 'ตัว']",0.0

"['กิจกรรม', 'ดี', 'เรื่อง', 'สะอาด', 'ปรับปรุง', 'ครู', 'ใส่', 'รองเท้า', 'เดิน', 'เหยียบ', 'พื้น', 'เด็ก', 'อนุบาล', '1', 'นั่ง', 'พื้น', 'กิน', 'กล้วย', 'มือ', 'เด็ก', 'พื้น', 'หน้า', 'ขยี้', 'ตา', 'ท้าย', 'ติด', 'โรค', 'มือ', 'เท้า', 'ปาก', 'Covid', 'รบกวน', 'รร', 'พิจารณา', 'เรื่อง', 'สะอาด', 'เด็ก', 'สงสาร', 'นั่ง', 'พื้น', 'สั่ง', '…', 'รู้', 'เรื่อง']",0.0

"['กิจกรรม', 'ดี', 'เรื่อง', 'สะอาด', 'ปรับปรุง', 'ครู', 'ใส่', 'รองเท้า', 'เดิน', 'เหยียบ', 'พื้น', 'เด็ก', 'อนุบาล', '1', 'นั่ง', 'พื้น', 'กิน', 'กล้วย', 'มือ', 'เด็ก', 'พื้น', 'หน้า', 'ขยี้', 'ตา', 'ท้าย', 'ติด', 'โรค', 'มือ', 'เท้า', 'ปาก', 'Covid', 'รบกวน', 'รร', 'พิจารณา', 'เรื่อง', 'สะอาด', 'เด็ก', 'สงสาร', 'นั่ง', 'พื้น', 'สั่ง', '…', 'รู้', 'เรื่อง']",0.0

"['ขอร้องเรียน', 'เรื่อง', 'ครู', 'ประถม', 'ครู', 'ตี', 'เรียน', 'เรียน', 'ใส่', 'ถุง', 'เท้า', 'ห้อง', 'เรียน', 'น้อง', 'รองเท้า', 'เปียก', 'ห้องน้ำ', 'ครู', 'ท่าน', 'นี', 'ตักเตือน']",0.0

"['รายการ', 'อาหาร', 'เรียน', 'พิเศษ', 'เสาร์', 'คะเม', 'นู', 'ผัด', 'ม่า', 'โอเค', 'เส้น', 'ม่า', 'เส้น', 'ก๋วยเตี๋ยว', 'ดี']",0.0

"['ถนนข้าง', 'สนาม', 'กอล์ฟ', 'รถ', 'ดับ', 'เพลิง', 'ฉีด', 'ล้าง', 'ฝุ่น', 'ดิน', 'ดี', 'ลด', 'ฝุ่น', 'ละออง']",0.0

"['ฝาก', 'ดู', 'เรื่อง', 'ฝุ่น', 'ลาน', 'จอด', 'รถ', 'เด็ก', 'หน้าต่าง', 'ห้อง', 'เรียน', 'ลม', 'เวลา', 'รถ', 'ขับ', 'ฝุ่น', 'ปูน', 'ปลิว', 'ชัด']",0.0

"['วัดค่า', 'อาคาร', 'สอง', 'อาคาร', 'สี่', 'ติด', 'ลาน', 'จอด', 'ฝุ่น', 'ผบรห', 'ลอง', 'นั่ง', 'เรียน', 'เด็ก']",0.0

"['หา', 'ลด', 'ฝุ่น', 'ลาน', 'จอด', 'รถ', 'สงสาร', 'เด็ก', 'เดิน', 'กลัว', 'ฝุ่น', 'ปอด', 'พัง', 'ตอน', 'รู้', 'วอน', 'ท่าน', 'บริหาร', 'เดิน', 'ดิน', 'แก้', 'ปัญหา', 'เด็ก', 'ท่าน', 'คณะ', 'เดือดร้อน', 'ท่าน', 'อภิสิทธ์', 'ชนจอด', 'รร']",0.0

"['กับข้าว', 'เด็ก', 'เผ็ด', 'อิสลาม', 'ลูก', 'ทาน', 'อนุบาล', 'ตอน', 'ประถม', 'ปรับปรุง']",0.0

"['ฝาก', 'พิจารณา', 'รถ', 'ตู้', 'เรียน', 'นั่ง', 'แน่น', 'รู้สึก', 'กังวล']",0.0

"['หนังสือ', 'เรียน', '10', 'วิชา', 'หนัก', 'ลูกแบด', 'ไหว', 'บ่น', 'ปวด', 'เดิน', 'สะพาน', 'ลอย', 'หงาย', 'ตก', 'สะพาน', 'สงสาร', 'เด็ก']",0.0

"['ผลไม้', 'เด็ก', 'ทาน', 'เงาะ', 'เด็ก', 'ทาน', 'ปลอก', 'ปาก', 'กัด', 'อันตราย', 'ยา', 'ฆ่า', 'แมลง']",0.0

"['พิจารณา', 'เรื่อง', 'งาน', 'อาทิตย์', 'ครู', 'สะดวก', 'คลิป', 'เรียน', 'เรียน', 'จบ']",0.0

"['ขนม', 'ขาย', 'โรง', 'เรียน', 'ตอน', 'ทอด', 'ไส้กรอก', 'ลูก', 'ชิ้น', 'ขนม', 'เด็ก', 'สมควร', 'ทาน', 'ติดต่อ', 'เวลา', 'สังเกต', 'เทอม', 'ผลไม้', 'ขาย', 'ฝาก', 'พิจารณา', 'อาหาร', 'ประโยชน์', 'เด็ก']",0.0

"['อนุญาต', 'อาหาร', 'เด็ก', 'กลาง', 'ป1', 'ป6', 'อาหาร', 'เหมือน', 'แบ่ง', 'เหมาะสม', 'เด็ก', 'เด็ก', 'ปรับปรุง', 'โภชนาการ', 'อาหาร', 'ลูก', 'ชาย', 'คน', 'กิน', 'อร่อย', 'คน', 'อร่อย', 'กิน', 'เด็ก', 'หัวใจ', 'กิน', 'อาหาร', 'คุณภาพ', 'ใส่ใจ', 'รายละเอียด', 'ขอบคุณ']",0.0

"['แกงเขียว', 'หวาน', 'เด็ก', 'ทาน', 'ลูกต้อง', 'กิน', 'ข้าว', 'เปล่า', 'ไก่', 'จ่อ', '2', 'ชิ้น', 'ไส้', 'กรอก', '2', 'ชิ้น', 'ไข่', 'ต้ม', 'กิน', 'กิน', 'ไข่', 'ขาว', 'สงสาร', 'ลูก', 'ห่อ', 'ข้าว', 'กลัว', 'เหมือน', 'เพื่อน', 'เงิน', 'ดี', 'ระวัง', 'ปกครอง', 'ทน', 'ไหว', 'แอบ', 'ถ่าย', 'สื่อ', 'เหมือน', 'รร', 'อาย', 'ญาติพี่น้อง', 'ลูก', 'เรียน', 'งัย']",0.0

"['โรง', 'เรียน', 'เร่ง', 'เด็ก', 'เรียน', 'ปกครอง', 'คน', 'ประสาน', 'แจ้ง', 'รายละเอียด', 'ปัญหา', 'พิจารณา', 'โรง', 'เรียน', 'เร่ง', 'หา', 'ด่วน']",0.0

"['รร', 'เพิ่มเมนู', 'ปริมาณ', 'อาทิตย์', 'ลูกแจ้ง', 'ทาน', 'หมู', 'ก้อน', '1', 'ก้อน', 'ซุป', 'มาตรฐาน', 'รรระดับ', 'ไหว']",0.0

"['กระตุก', 'ค้าง', 'คุณภาพ', 'เสียง', 'ดี', 'ได้ยิน']",0.0

"['กระตุก', 'ค้าง', 'คุณภาพ', 'เสียง', 'ดี', 'ได้ยิน']",0.0

"['เด็ก', 'คน', 'ห้องน้ำ', 'สกปรก', 'กล้า', 'ห้องน้ำ', 'อั้น', 'ดี']",0.0

"['เด็ก', 'เรียน', 'หญิง', 'คู่', '20', 'บาท', '23', 'หลุด', 'ซื้อ', 'แย่', 'เหมือน', 'พิจารณา']",0.0

"['ฝน', 'ตก', 'ลูก', 'ลำบาก', 'ปรับปรุง', 'ลอง', 'รถ', 'ครู', 'จอด', 'เดิน', 'ลุย', 'ฝน']",0.0

"['เมนูแกง', 'สำหรับ', 'เด็ก', 'ประถม', 'ทาน']",0.0

"['เรียน', 'ปกติ', 'รถ', 'ปกติ', 'คน', 'ป้องกัน', 'ตัว', 'อยู่แล้ว', 'รถ', 'ติด', 'แย่', 'สิ', 'เรียน', 'หลัก', 'ร้อย', 'เรียน', 'พัน']",0.0

"['จอด', 'รถ', 'พิจารณา', 'เรื่อง', 'จอด', 'รถ', 'เต็ม', 'รูปแบบ', 'รถ', 'ติด']",0.0

"['คน', 'งาน', 'โรง', 'เรียน', 'ทำ', 'คน', 'ผปค', 'ทำ', 'รีบ', 'ทำ', 'ผปค']",0.0

"['นั่ง', 'ไช่', 'นั่ง', 'แน่น', 'สังเกตุ', 'อาทิต', 'ขอบคุณ', 'หวัง', 'กรุณา', 'พิจารณา']",0.0

"['ประตู', '3', 'โรง', 'เรียน', 'ประตู', '4', 'ประตู', '5', 'ระบาย', 'รถ', 'ลาน', 'จอด', 'รถ', 'เช้า', '600', '830', 'น', 'พิจารณา']",0.0

"['จัดสรร', 'เรื่อง', 'จอด', 'รถ', 'รูปแบบ', 'ชัดเจน', 'ตอน', 'เลิก', 'เรียน', 'ลำบาก', 'จอด', 'วน', 'ลูก', 'รอ', 'คน', 'สุดท้าย', 'ห้อง', 'เกรงใจ', 'คุณครู', 'รอ', 'คน']",0.0

"['ลูก', 'ตักรอบ', 'รอบ', 'สอง', 'แน่นอน', 'พิจารณา', 'ตักรอบ']",0.0

"['ประกาศ', 'สอบ', 'ตัง', 'จ่าย', 'งง']",0.0

"['น้ำ', 'ตก', 'หมู', 'ทำ', 'ตาราง', 'เด็ก', 'ไก่', 'ทอด', 'แย่']",0.0

"['ใบ', 'เกรด', 'ใบ', 'จบ', 'คะรร', 'แจก', 'เดือน', 'GPA', 'สาระ', 'ทำ', 'งาน', 'นร', 'กรอก', 'ข้อมูล', 'ทำ', 'ติด', 'มหาลัย', 'ล่ะ', 'รับผิดชอบ', 'ประกาศ', 'cpw', 'classroom', 'ห่วยสิ้นดี']",0.0

"['แกงเขียว', 'หวาน', 'เด็ก', 'ทาน', 'ลูกต้อง', 'กิน', 'ข้าว', 'เปล่า']",0.0

"['อนุญาต', 'อาหาร', 'เด็ก', 'กลาง', 'ป1', 'ป6', 'อาหาร', 'เหมือน', 'แบ่ง', 'เหมาะสม', 'เด็กเล็ก', 'เด็ก', 'ปรับปรุง', 'โภชนาการ', 'อาหาร']",0.0

"['ข้อมูล', 'กรุณา', 'พิจารณา', 'ขอบคุณ']",0.0

"['ขนม', 'ขาย', 'โรง', 'เรียน', 'ตอน', 'ทอด', 'ไส้กรอก', 'ลูก', 'ชิ้น', 'ขนม', 'เด็ก', 'สมควร', 'ทาน', 'ติดต่อ', 'เวลา']",0.0

"['เรื่อง', 'สะอาด', 'ห้องน้ำ', 'เด็ก', 'ประถม', 'รักษา', 'สะอาด', 'ห้องน้ำ', 'สกปรก', 'กลิ่น', 'ทำ', 'แหล่ง', 'เชื้อ', 'โรค', 'ห้องน้ำ', 'เด็ก', 'หญิง', 'เสี่ยง', 'ติด', 'เชื้อ']",0.0

"['เรื่อง', 'สะอาด', 'ห้องน้ำ', 'เด็ก', 'ประถม', 'รักษา', 'สะอาด', 'ห้องน้ำ', 'สกปรก', 'กลิ่น', 'ทำ', 'แหล่ง', 'เชื้อ', 'โรค', 'ห้องน้ำ', 'เด็ก', 'หญิง', 'เสี่ยง', 'ติด', 'เชื้อ']",0.0

"['เรื่อง', 'ห้องน้ำ', 'สกปรก', 'น้ำ', 'ดื่ม', 'ตรวจสอบ', 'เด็ก', 'ห้องน้ำ', 'ดื่ม', 'น้ำ', 'โรง', 'เรียน']",0.0

"['โรง', 'เรียน', 'เลือก', 'ตอบ', 'ถาม', 'หรอ', 'ถาม', 'เกี่ยว', 'โปรแกรม', 'ซูม', 'โรง', 'เรียน', 'ตอบ', 'แย่']",0.0

"['คืน', 'อาหาร', 'หรอ']",0.0

"['ปกครอง', 'สะดวกใจ', 'เรียน', 'ค่าย', 'พุทธบุตร']",0.0

"['โรง', 'เรียน', 'แก้', 'ชื่อ', 'โพสต์', 'อ่ะ', 'พิจารณา']",0.0

"['จอด', 'รถ', 'พิจารณา', 'เรื่อง', 'จอด', 'รถ']",0.0

"['รร', 'พิจารณา', 'เรื่อง', 'ขับ', 'รถ', 'วน', 'นร', 'รร']",0.0

"['รบกวน', 'ชี้', 'แจ้ง']",0.0

"['ลาน', 'จอด', 'ดิน', 'เด็ก', 'เดิน', 'ขับ', 'เบา', 'ฝุ่น']",0.0

"['ปริมาณ', 'อาทิตย์', 'ลูก', 'แจ้ง', 'ทาน', 'หมู', 'ก้อน', '1', 'ก้อน', 'ซุป', 'ไหว']",0.0

"['กระตุก', 'เล่น', 'หยุด']",0.0

"['กระตุก', 'ค้าง', 'คุณภาพ', 'เสียง', 'ดี', 'ได้ยิน']",0.0

"['กระตุก', 'link', 'ห่วย']",0.0

"['แย่', 'กกกกก']",0.0

"['รสชาติ', 'อาหาร', 'แย่', 'ไหว', 'เคลียร์']",0.0

"['เดือน', 'พัง', 'แย่']",0.0

"['ปรับปรุง', 'ด่วน']",0.0

"['เวลา', 'ทำ', 'เรื่อง', 'คืน', 'เงิน']",0.0

['รู้สึก'],0.0

['ไหว'],0.0

"['เพิ่มร้าน', 'อิสลาม', 'ดี']",0.0

"['ล่ม', 'เติม', 'เงิน', 'แอพ']",0.0

"['ห้อง', 'ปกติ', 'คืน', 'นิดเดียว', 'อย่า', 'คืน', 'เน็ต', 'ช่วยเหลือ', 'ระดับ', 'ชั้น', 'คน', 'กรณี', 'ห่วย']",0.0

